,Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
129,11300.0,1.0,1.0,2.0,33.0,-1.0,0.0,86.0,-1.0,0.0,0.0,-2.0,233.0,0.0,-1.0,117.0,233.0,-1.0,1694.0,116.0,-1.0,97.0,1685.0,1.0
130,8000.0,2.0,1.0,2.0,27.0,1.0,336.0,2232.0,-1.0,197.0,334.0,-1.0,204.0,196.0,-1.0,782.0,203.0,-1.0,0.0,779.0,-1.0,5.0,0.0,0.0
131,19900.0,2.0,1.0,2.0,29.0,2.0,240.0,3942.0,0.0,526.0,4082.0,0.0,0.0,4468.0,2.0,120.0,3123.0,0.0,200.0,3135.0,0.0,400.0,3236.0,1.0
132,2400.0,1.0,3.0,2.0,28.0,0.0,88.0,2255.0,0.0,112.0,2306.0,0.0,71.0,2381.0,0.0,54.0,2345.0,0.0,60.0,1540.0,0.0,61.0,1540.0,0.0
133,10400.0,2.0,2.0,1.0,31.0,-2.0,361.0,134.0,-2.0,174.0,359.0,-2.0,557.0,173.0,-2.0,80.0,554.0,-2.0,226.0,79.0,-2.0,159.0,225.0,0.0
134,14400.0,2.0,2.0,1.0,32.0,0.0,41.0,704.0,0.0,1.0,239.0,0.0,66.0,-1.0,-2.0,3560.0,-67.0,-2.0,120.0,3493.0,-2.0,120.0,3584.0,0.0
135,8400.0,2.0,2.0,1.0,34.0,0.0,61.0,538.0,0.0,52.0,591.0,0.0,45.0,598.0,0.0,17.0,630.0,0.0,16.0,643.0,0.0,11.0,551.0,0.0
136,3300.0,1.0,1.0,2.0,33.0,-2.0,520.0,10064.0,-1.0,0.0,10584.0,2.0,48.0,175.0,0.0,20.0,220.0,0.0,40.0,236.0,0.0,40.0,272.0,0.0
137,3900.0,1.0,2.0,1.0,29.0,-1.0,84.0,48.0,-1.0,0.0,84.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,173.0,0.0,1.0
138,1900.0,2.0,2.0,1.0,49.0,0.0,83.0,2048.0,0.0,94.0,2026.0,0.0,70.0,1960.0,0.0,65.0,1976.0,0.0,61.0,1954.0,0.0,88.0,1911.0,0.0
139,1300.0,2.0,2.0,2.0,20.0,0.0,144.0,1089.0,0.0,0.0,1159.0,2.0,56.0,1114.0,0.0,19.0,1098.0,0.0,17.0,974.0,0.0,0.0,848.0,0.0
140,6300.0,1.0,2.0,1.0,42.0,-1.0,52.0,13.0,-1.0,26.0,52.0,-1.0,3186.0,13.0,-1.0,0.0,3186.0,0.0,1973.0,13.0,-1.0,13.0,1973.0,1.0
141,3200.0,2.0,2.0,2.0,45.0,0.0,127.0,3082.0,0.0,104.0,3124.0,0.0,120.0,2340.0,0.0,68.0,2042.0,0.0,28.0,761.0,0.0,35.0,777.0,0.0
142,19700.0,2.0,2.0,2.0,36.0,0.0,2091.0,558.0,-1.0,2297.0,434.0,-1.0,43.0,2297.0,0.0,120.0,1422.0,0.0,921.0,634.0,-1.0,809.0,921.0,0.0
143,5100.0,2.0,2.0,1.0,40.0,-1.0,47.0,102.0,0.0,54.0,75.0,-1.0,64.0,54.0,-1.0,25.0,64.0,-1.0,34.0,25.0,-1.0,116.0,34.0,0.0
144,3700.0,2.0,3.0,1.0,48.0,0.0,144.0,4180.0,0.0,135.0,3998.0,0.0,133.0,3808.0,0.0,127.0,3620.0,0.0,160.0,3426.0,0.0,94.0,3191.0,0.0
145,21100.0,2.0,3.0,1.0,49.0,0.0,400.0,8795.0,0.0,400.0,8941.0,0.0,400.0,8264.0,0.0,280.0,11034.0,0.0,280.0,6526.0,0.0,200.0,6594.0,0.0
146,12100.0,2.0,1.0,2.0,37.0,1.0,0.0,414.0,3.0,0.0,388.0,2.0,0.0,151.0,0.0,0.0,77.0,0.0,94.0,13.0,-1.0,0.0,94.0,0.0
147,4700.0,1.0,3.0,1.0,39.0,-1.0,56.0,488.0,2.0,0.0,524.0,2.0,200.0,504.0,0.0,200.0,695.0,0.0,0.0,883.0,3.0,0.0,857.0,1.0
148,7500.0,2.0,3.0,1.0,70.0,4.0,1192.0,2123.0,6.0,396.0,583.0,7.0,1211.0,1567.0,6.0,1414.0,2374.0,10.0,1323.0,3901.0,2.0,1570.0,3120.0,0.0
149,14400.0,2.0,2.0,2.0,33.0,0.0,200.0,466.0,0.0,400.0,565.0,0.0,200.0,940.0,0.0,140.0,525.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0
150,1300.0,2.0,2.0,1.0,55.0,2.0,72.0,1040.0,2.0,52.0,1084.0,2.0,96.0,1106.0,2.0,0.0,1172.0,3.0,48.0,1142.0,2.0,100.0,1165.0,1.0
151,16300.0,2.0,2.0,2.0,43.0,0.0,65.0,1500.0,0.0,41.0,1341.0,0.0,569.0,291.0,-1.0,5285.0,568.0,-1.0,6521.0,5284.0,0.0,401.0,11576.0,0.0
152,7900.0,1.0,1.0,1.0,30.0,3.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,2.0,0.0,100.0,1.0
153,900.0,1.0,2.0,2.0,23.0,2.0,36.0,626.0,3.0,64.0,640.0,2.0,8.0,682.0,2.0,24.0,667.0,2.0,28.0,668.0,0.0,84.0,679.0,0.0
154,2300.0,2.0,3.0,2.0,32.0,0.0,60.0,2502.0,0.0,60.0,1077.0,0.0,40.0,1119.0,0.0,60.0,1141.0,0.0,60.0,1131.0,0.0,42.0,1166.0,0.0
155,7200.0,2.0,1.0,2.0,32.0,-2.0,9.0,440.0,-2.0,62.0,9.0,-2.0,0.0,62.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
156,9700.0,2.0,2.0,1.0,40.0,-1.0,69.0,179.0,-1.0,404.0,69.0,-1.0,347.0,402.0,-1.0,183.0,346.0,-1.0,157.0,183.0,-1.0,101.0,157.0,0.0
157,2500.0,2.0,2.0,2.0,22.0,-1.0,0.0,139.0,2.0,977.0,100.0,-1.0,81.0,838.0,0.0,600.0,898.0,0.0,80.0,859.0,0.0,80.0,927.0,0.0
158,8400.0,1.0,3.0,2.0,36.0,-1.0,46.0,34.0,-1.0,61.0,45.0,-1.0,2176.0,60.0,-1.0,1200.0,2176.0,0.0,150.0,3246.0,0.0,17.0,3303.0,0.0
159,2700.0,2.0,1.0,2.0,27.0,0.0,200.0,1713.0,0.0,800.0,1882.0,0.0,400.0,2508.0,0.0,240.0,1158.0,0.0,200.0,654.0,0.0,320.0,847.0,0.0
160,1300.0,1.0,2.0,2.0,41.0,3.0,0.0,1045.0,3.0,0.0,1017.0,2.0,69.0,989.0,0.0,48.0,1042.0,0.0,44.0,1060.0,0.0,46.0,1081.0,1.0
161,300.0,2.0,2.0,2.0,29.0,1.0,49.0,358.0,2.0,0.0,395.0,2.0,20.0,382.0,0.0,18.0,392.0,0.0,0.0,346.0,0.0,0.0,0.0,1.0
162,14400.0,1.0,1.0,2.0,33.0,0.0,320.0,3270.0,0.0,402.0,3279.0,0.0,400.0,3609.0,0.0,402.0,3456.0,0.0,402.0,3787.0,0.0,360.0,3731.0,0.0
163,18800.0,2.0,2.0,2.0,32.0,0.0,12000.0,19657.0,0.0,637.0,19546.0,0.0,476.0,19415.0,0.0,4800.0,14438.0,0.0,255.0,13544.0,0.0,10000.0,4949.0,1.0
164,13300.0,1.0,2.0,1.0,31.0,0.0,48.0,1005.0,0.0,46.0,664.0,0.0,53.0,703.0,0.0,160.0,503.0,0.0,12.0,650.0,0.0,28.0,329.0,0.0
165,1900.0,2.0,2.0,1.0,38.0,0.0,98.0,269.0,0.0,0.0,362.0,2.0,53.0,351.0,0.0,14.0,397.0,0.0,15.0,399.0,0.0,20.0,407.0,0.0
166,3100.0,2.0,2.0,2.0,24.0,2.0,0.0,48.0,2.0,0.0,48.0,5.0,0.0,48.0,5.0,0.0,48.0,4.0,0.0,24.0,3.0,0.0,12.0,1.0
167,900.0,1.0,3.0,2.0,42.0,0.0,94.0,238.0,0.0,0.0,327.0,2.0,6.0,314.0,0.0,0.0,320.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0
168,4500.0,2.0,2.0,1.0,55.0,2.0,136.0,3804.0,2.0,0.0,3798.0,2.0,132.0,3658.0,0.0,280.0,3684.0,0.0,0.0,3860.0,2.0,140.0,3751.0,1.0
169,6100.0,2.0,2.0,2.0,22.0,1.0,2.0,6839.0,2.0,240.0,6632.0,0.0,157.0,5840.0,0.0,163.0,4556.0,0.0,180.0,4623.0,0.0,923.0,4475.0,0.0
170,1900.0,1.0,3.0,2.0,28.0,0.0,80.0,1915.0,0.0,80.0,1930.0,0.0,40.0,770.0,0.0,40.0,771.0,0.0,40.0,762.0,0.0,40.0,782.0,0.0
171,11900.0,1.0,2.0,1.0,45.0,0.0,840.0,8928.0,0.0,240.0,9562.0,2.0,146.0,9595.0,2.0,240.0,9356.0,0.0,240.0,6781.0,0.0,240.0,6415.0,0.0
172,8400.0,2.0,1.0,2.0,32.0,0.0,43.0,587.0,0.0,157.0,49.0,0.0,69.0,162.0,0.0,0.0,75.0,2.0,10.0,53.0,-1.0,434.0,10.0,1.0
173,9200.0,2.0,3.0,1.0,52.0,-2.0,158.0,39.0,-2.0,90.0,157.0,-2.0,57.0,89.0,-2.0,0.0,56.0,-2.0,0.0,0.0,-2.0,9.0,0.0,0.0
174,4100.0,2.0,2.0,1.0,35.0,0.0,120.0,4249.0,0.0,68.0,3929.0,0.0,62.0,1699.0,0.0,64.0,1733.0,0.0,80.0,1769.0,0.0,80.0,1820.0,0.0
175,8100.0,2.0,2.0,1.0,50.0,0.0,0.0,40.0,0.0,20.0,0.0,-2.0,36.0,20.0,-1.0,0.0,36.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
176,900.0,1.0,1.0,2.0,25.0,-1.0,181.0,152.0,-1.0,327.0,179.0,-1.0,317.0,327.0,-1.0,122.0,316.0,-1.0,65.0,118.0,-1.0,152.0,49.0,0.0
177,8300.0,2.0,1.0,2.0,32.0,-2.0,112.0,56.0,-2.0,56.0,112.0,-2.0,0.0,56.0,-2.0,1084.0,56.0,-1.0,62.0,1084.0,0.0,3000.0,1026.0,0.0
178,6300.0,1.0,1.0,2.0,28.0,-1.0,44.0,44.0,-1.0,0.0,44.0,-1.0,272.0,0.0,-1.0,0.0,272.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0
179,9900.0,1.0,1.0,2.0,38.0,0.0,280.0,5728.0,0.0,140.0,5856.0,0.0,124.0,3669.0,0.0,128.0,3536.0,0.0,140.0,3612.0,0.0,140.0,3698.0,0.0
180,8000.0,2.0,1.0,2.0,26.0,0.0,164.0,2353.0,0.0,120.0,2480.0,0.0,120.0,294.0,0.0,0.0,379.0,2.0,40.0,342.0,2.0,0.0,307.0,0.0
181,4000.0,2.0,1.0,2.0,29.0,2.0,120.0,2289.0,2.0,60.0,2347.0,2.0,60.0,2346.0,2.0,224.0,2344.0,2.0,124.0,2503.0,2.0,80.0,2581.0,1.0
182,8100.0,1.0,2.0,1.0,32.0,1.0,0.0,0.0,-2.0,8.0,0.0,-1.0,0.0,8.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
183,11700.0,1.0,2.0,1.0,52.0,-1.0,41.0,199.0,0.0,40.0,148.0,0.0,40.0,127.0,0.0,60.0,91.0,-1.0,75.0,60.0,-1.0,91.0,75.0,0.0
184,5200.0,2.0,2.0,1.0,54.0,0.0,272.0,8425.0,0.0,272.0,8612.0,0.0,213.0,8799.0,0.0,80.0,8845.0,0.0,40.0,876.0,0.0,40.0,882.0,0.0
185,2000.0,2.0,1.0,1.0,33.0,-2.0,0.0,2056.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
186,5700.0,1.0,2.0,2.0,27.0,0.0,680.0,5255.0,0.0,0.0,5848.0,2.0,456.0,5608.0,2.0,22.0,5761.0,2.0,212.0,5617.0,2.0,216.0,5211.0,1.0
187,2700.0,1.0,1.0,2.0,37.0,2.0,0.0,2001.0,2.0,160.0,1958.0,2.0,0.0,2072.0,2.0,200.0,2027.0,2.0,0.0,2194.0,2.0,160.0,2152.0,1.0
188,1300.0,2.0,2.0,1.0,28.0,0.0,132.0,865.0,0.0,40.0,971.0,2.0,40.0,983.0,2.0,44.0,995.0,2.0,40.0,1017.0,2.0,44.0,1034.0,1.0
189,2000.0,2.0,2.0,1.0,54.0,0.0,64.0,1480.0,0.0,80.0,1477.0,0.0,60.0,1397.0,0.0,40.0,1275.0,0.0,80.0,1160.0,0.0,80.0,1176.0,1.0
190,24700.0,2.0,1.0,2.0,38.0,-1.0,346.0,485.0,-1.0,25.0,318.0,-1.0,641.0,25.0,-1.0,114.0,641.0,-1.0,168.0,103.0,-1.0,37.0,115.0,0.0
191,8100.0,2.0,1.0,1.0,34.0,-1.0,0.0,34.0,2.0,125.0,17.0,-1.0,200.0,125.0,0.0,160.0,303.0,0.0,3600.0,442.0,0.0,600.0,3898.0,0.0
192,3100.0,2.0,2.0,2.0,27.0,1.0,360.0,0.0,-1.0,15.0,360.0,-1.0,0.0,15.0,-1.0,0.0,0.0,-2.0,15.0,0.0,-1.0,0.0,15.0,0.0
193,3300.0,2.0,2.0,1.0,40.0,-1.0,206.0,139.0,-1.0,258.0,206.0,0.0,157.0,334.0,-1.0,73.0,129.0,-1.0,92.0,73.0,-1.0,76.0,76.0,0.0
194,400.0,1.0,2.0,1.0,30.0,-1.0,0.0,16.0,-1.0,31.0,0.0,-1.0,0.0,31.0,-1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
195,4500.0,1.0,2.0,1.0,35.0,1.0,264.0,2141.0,2.0,0.0,2346.0,3.0,0.0,2286.0,2.0,160.0,2199.0,0.0,140.0,2297.0,0.0,88.0,2368.0,1.0
196,1300.0,1.0,2.0,1.0,40.0,1.0,120.0,904.0,2.0,0.0,997.0,2.0,120.0,969.0,0.0,93.0,1072.0,0.0,0.0,1148.0,2.0,48.0,1124.0,1.0
197,1200.0,2.0,3.0,1.0,23.0,1.0,0.0,1215.0,2.0,57.0,1034.0,0.0,60.0,1039.0,0.0,100.0,1081.0,0.0,56.0,1163.0,2.0,56.0,1195.0,1.0
198,3200.0,2.0,1.0,2.0,20.0,0.0,2606.0,261.0,-1.0,95.0,2606.0,0.0,80.0,2146.0,0.0,80.0,2011.0,0.0,120.0,1647.0,0.0,40.0,1146.0,0.0
199,5200.0,2.0,2.0,2.0,25.0,0.0,166.0,5419.0,0.0,5502.0,5044.0,-1.0,141.0,5145.0,0.0,47.0,4136.0,0.0,0.0,1626.0,0.0,0.0,444.0,0.0
200,1900.0,2.0,2.0,1.0,31.0,0.0,246.0,1605.0,0.0,0.0,1824.0,2.0,145.0,1783.0,2.0,0.0,1885.0,2.0,74.0,1850.0,0.0,74.0,1887.0,1.0
201,700.0,2.0,1.0,2.0,21.0,-1.0,0.0,48.0,-1.0,7.0,0.0,-1.0,48.0,7.0,-1.0,57.0,48.0,-1.0,0.0,57.0,-1.0,39.0,0.0,0.0
202,19900.0,2.0,1.0,2.0,50.0,-1.0,15.0,7.0,-1.0,21.0,15.0,-1.0,0.0,21.0,-1.0,836.0,-1.0,-1.0,840.0,832.0,-1.0,4.0,836.0,0.0
203,5900.0,1.0,1.0,1.0,51.0,-2.0,595.0,619.0,-2.0,784.0,594.0,-2.0,531.0,784.0,-2.0,573.0,530.0,-2.0,1368.0,573.0,-2.0,315.0,1368.0,0.0
204,2100.0,2.0,1.0,2.0,26.0,2.0,156.0,1828.0,2.0,0.0,1954.0,2.0,152.0,1910.0,2.0,0.0,2032.0,2.0,160.0,1996.0,2.0,0.0,1999.0,1.0
205,9300.0,1.0,1.0,2.0,30.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
206,800.0,2.0,2.0,2.0,29.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
207,12400.0,1.0,2.0,1.0,35.0,0.0,124.0,3584.0,0.0,144.0,3335.0,0.0,95.0,3221.0,0.0,81.0,2814.0,0.0,80.0,2335.0,0.0,68.0,2058.0,0.0
208,14300.0,1.0,1.0,1.0,40.0,-1.0,46.0,11.0,-1.0,0.0,46.0,2.0,88.0,11.0,-1.0,21.0,88.0,-1.0,0.0,21.0,0.0,11.0,11.0,0.0
209,6900.0,2.0,2.0,2.0,54.0,-1.0,0.0,191.0,-1.0,18.0,0.0,-1.0,0.0,18.0,-1.0,17.0,0.0,-1.0,59.0,17.0,-1.0,28.0,59.0,1.0
210,10800.0,1.0,1.0,2.0,31.0,0.0,45.0,381.0,0.0,60.0,417.0,0.0,80.0,257.0,0.0,40.0,288.0,0.0,8.0,285.0,0.0,40.0,223.0,0.0
211,8000.0,1.0,1.0,2.0,25.0,-2.0,290.0,204.0,-2.0,609.0,290.0,-2.0,360.0,608.0,-2.0,359.0,360.0,-2.0,344.0,359.0,-2.0,332.0,344.0,0.0
212,19900.0,2.0,1.0,1.0,41.0,-2.0,16.0,145.0,-2.0,20.0,0.0,-1.0,0.0,20.0,2.0,22.0,20.0,2.0,22.0,36.0,-2.0,0.0,22.0,0.0
213,5900.0,2.0,3.0,2.0,49.0,0.0,280.0,6136.0,0.0,280.0,6149.0,0.0,280.0,6022.0,0.0,208.0,6124.0,0.0,220.0,6082.0,0.0,252.0,6059.0,0.0
214,6100.0,2.0,1.0,2.0,34.0,-2.0,151.0,80.0,-2.0,80.0,151.0,-2.0,80.0,80.0,-2.0,60.0,80.0,-2.0,60.0,60.0,-2.0,60.0,60.0,0.0
215,1100.0,2.0,3.0,1.0,60.0,0.0,49.0,393.0,0.0,44.0,435.0,0.0,17.0,386.0,0.0,24.0,400.0,0.0,20.0,415.0,0.0,20.0,206.0,0.0
216,7300.0,2.0,2.0,2.0,26.0,0.0,56.0,419.0,0.0,45.0,472.0,0.0,40.0,500.0,0.0,60.0,535.0,0.0,40.0,590.0,0.0,40.0,619.0,0.0
217,6500.0,1.0,3.0,2.0,54.0,0.0,261.0,6227.0,0.0,266.0,6295.0,0.0,109.0,6263.0,0.0,100.0,2913.0,0.0,92.0,2673.0,0.0,88.0,2537.0,0.0
218,3200.0,2.0,2.0,1.0,26.0,0.0,119.0,3082.0,0.0,98.0,3150.0,0.0,64.0,3190.0,0.0,32.0,1620.0,0.0,52.0,1168.0,0.0,14.0,1185.0,1.0
219,4900.0,1.0,2.0,1.0,47.0,-1.0,10.0,99.0,-1.0,230.0,6.0,-1.0,46.0,114.0,0.0,0.0,116.0,0.0,70.0,46.0,-1.0,163.0,70.0,1.0
220,7900.0,2.0,3.0,2.0,53.0,-1.0,48.0,31.0,0.0,103.0,79.0,-1.0,41.0,103.0,0.0,0.0,106.0,0.0,51.0,0.0,-1.0,0.0,51.0,0.0
221,2500.0,2.0,2.0,2.0,29.0,0.0,136.0,2327.0,0.0,92.0,2385.0,0.0,48.0,2231.0,0.0,48.0,1127.0,0.0,60.0,1159.0,0.0,60.0,1085.0,0.0
222,13700.0,2.0,3.0,1.0,39.0,0.0,280.0,7775.0,0.0,360.0,7326.0,0.0,360.0,7166.0,0.0,280.0,6820.0,0.0,240.0,6335.0,0.0,216.0,6067.0,0.0
223,8100.0,2.0,3.0,1.0,57.0,2.0,366.0,6361.0,2.0,194.0,6508.0,3.0,120.0,6526.0,2.0,320.0,6476.0,2.0,280.0,6632.0,2.0,120.0,6784.0,0.0
224,6300.0,2.0,1.0,2.0,33.0,0.0,240.0,6434.0,0.0,289.0,6142.0,0.0,200.0,6315.0,0.0,200.0,5748.0,0.0,236.0,5375.0,0.0,200.0,5522.0,0.0
225,10500.0,1.0,1.0,2.0,38.0,0.0,424.0,9955.0,0.0,388.0,9950.0,0.0,237.0,9816.0,0.0,225.0,6785.0,0.0,219.0,6604.0,0.0,219.0,6046.0,0.0
226,3700.0,1.0,1.0,2.0,25.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0
227,8000.0,1.0,1.0,1.0,50.0,-1.0,32.0,55.0,-1.0,9.0,21.0,-1.0,52.0,9.0,-1.0,114.0,52.0,-1.0,0.0,114.0,-1.0,25.0,0.0,1.0
228,4000.0,1.0,1.0,2.0,29.0,0.0,120.0,1087.0,0.0,40.0,1176.0,2.0,0.0,1176.0,2.0,40.0,1156.0,-1.0,40.0,4.0,-1.0,40.0,38.0,0.0
229,4300.0,1.0,2.0,2.0,49.0,0.0,56.0,1028.0,0.0,60.0,1070.0,0.0,56.0,1115.0,0.0,40.0,1154.0,0.0,40.0,1182.0,0.0,30.0,1119.0,1.0
230,14400.0,1.0,3.0,2.0,52.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
231,1100.0,2.0,1.0,2.0,29.0,0.0,200.0,1462.0,0.0,440.0,705.0,0.0,120.0,1050.0,0.0,80.0,1033.0,0.0,60.0,-7.0,-1.0,0.0,27.0,0.0
232,7900.0,2.0,1.0,1.0,41.0,-1.0,3264.0,4010.0,-1.0,4591.0,3264.0,-1.0,2807.0,4591.0,-1.0,2767.0,2807.0,-1.0,1775.0,2767.0,-1.0,1506.0,1775.0,0.0
233,19100.0,1.0,1.0,1.0,45.0,0.0,102.0,2762.0,0.0,104.0,2820.0,0.0,105.0,2877.0,0.0,108.0,2934.0,0.0,112.0,2996.0,0.0,244.0,3058.0,0.0
234,7900.0,1.0,2.0,2.0,24.0,-1.0,600.0,3543.0,0.0,1759.0,4079.0,0.0,206.0,5759.0,0.0,240.0,5868.0,0.0,601.0,5974.0,0.0,19.0,6485.0,0.0
235,8700.0,2.0,1.0,2.0,26.0,0.0,200.0,2134.0,0.0,232.0,2241.0,-1.0,225.0,232.0,-1.0,922.0,225.0,-1.0,0.0,922.0,0.0,96.0,429.0,0.0
236,2800.0,2.0,2.0,2.0,27.0,0.0,120.0,1435.0,0.0,120.0,1140.0,0.0,120.0,1136.0,0.0,120.0,903.0,0.0,60.0,974.0,0.0,40.0,1017.0,0.0
237,12500.0,2.0,1.0,2.0,34.0,0.0,364.0,7698.0,0.0,282.0,7868.0,0.0,363.0,7568.0,0.0,448.0,7260.0,0.0,245.0,7066.0,0.0,214.0,6941.0,0.0
238,12500.0,2.0,1.0,2.0,26.0,0.0,248.0,5381.0,0.0,209.0,4605.0,0.0,208.0,4227.0,0.0,160.0,4092.0,0.0,200.0,3757.0,0.0,159.0,3507.0,0.0
239,1200.0,2.0,2.0,1.0,51.0,0.0,80.0,1076.0,0.0,60.0,1126.0,0.0,40.0,1153.0,0.0,40.0,1176.0,0.0,54.0,1048.0,0.0,40.0,1085.0,0.0
240,16700.0,2.0,2.0,2.0,30.0,0.0,120.0,3289.0,0.0,120.0,2710.0,0.0,7.0,2141.0,0.0,4920.0,-333.0,-1.0,110.0,3872.0,0.0,88.0,3261.0,0.0
241,2700.0,1.0,2.0,1.0,36.0,0.0,129.0,2819.0,0.0,198.0,2666.0,0.0,68.0,2786.0,0.0,200.0,1858.0,0.0,88.0,2027.0,0.0,69.0,2002.0,0.0
242,8800.0,2.0,1.0,2.0,27.0,-2.0,32.0,0.0,-2.0,0.0,32.0,-2.0,220.0,0.0,-1.0,153.0,220.0,-1.0,618.0,153.0,-1.0,167.0,618.0,0.0
243,4700.0,2.0,1.0,2.0,26.0,-2.0,13.0,13.0,-2.0,13.0,13.0,-2.0,13.0,13.0,-2.0,13.0,13.0,-2.0,13.0,13.0,-2.0,74.0,13.0,0.0
244,900.0,1.0,3.0,2.0,45.0,0.0,60.0,720.0,0.0,56.0,723.0,0.0,50.0,740.0,0.0,26.0,761.0,0.0,80.0,761.0,0.0,19.0,699.0,0.0
245,4000.0,2.0,2.0,2.0,30.0,0.0,720.0,1884.0,0.0,400.0,2432.0,0.0,105.0,2724.0,0.0,621.0,2574.0,-1.0,1645.0,621.0,0.0,80.0,2053.0,0.0
246,6000.0,1.0,1.0,1.0,42.0,-2.0,426.0,271.0,-2.0,130.0,425.0,-2.0,0.0,130.0,-2.0,0.0,0.0,-2.0,43.0,0.0,-1.0,0.0,43.0,0.0
247,7100.0,1.0,2.0,1.0,29.0,0.0,280.0,7249.0,0.0,321.0,7332.0,0.0,253.0,7357.0,0.0,257.0,7255.0,0.0,256.0,7196.0,0.0,240.0,6910.0,0.0
248,1100.0,2.0,2.0,1.0,53.0,2.0,148.0,281.0,2.0,0.0,417.0,2.0,48.0,405.0,0.0,16.0,446.0,0.0,40.0,455.0,0.0,0.0,487.0,1.0
249,5900.0,2.0,2.0,1.0,34.0,0.0,321.0,5658.0,0.0,203.0,5816.0,2.0,240.0,5686.0,0.0,201.0,5498.0,0.0,201.0,5593.0,0.0,204.0,5453.0,0.0
250,4700.0,2.0,2.0,1.0,51.0,0.0,246.0,4740.0,0.0,179.0,4785.0,0.0,106.0,4089.0,0.0,55.0,3022.0,0.0,53.0,1901.0,0.0,60.0,1790.0,0.0
251,7900.0,1.0,1.0,2.0,32.0,-1.0,138.0,264.0,-1.0,112.0,137.0,-1.0,2171.0,111.0,-1.0,280.0,2171.0,0.0,160.0,2413.0,0.0,240.0,2534.0,0.0
252,8100.0,2.0,1.0,2.0,30.0,-2.0,0.0,-32.0,-2.0,32.0,-32.0,-2.0,0.0,-32.0,-2.0,0.0,-32.0,-2.0,2820.0,-32.0,-1.0,68.0,2788.0,1.0
253,4000.0,2.0,1.0,2.0,29.0,0.0,200.0,3411.0,0.0,201.0,2611.0,0.0,1744.0,1323.0,-1.0,68.0,1744.0,0.0,60.0,1631.0,0.0,60.0,1518.0,0.0
254,9200.0,2.0,2.0,1.0,27.0,0.0,280.0,4937.0,0.0,240.0,5115.0,0.0,240.0,5193.0,0.0,400.0,5331.0,0.0,1200.0,5593.0,0.0,122.0,2626.0,0.0
255,6500.0,2.0,1.0,1.0,47.0,0.0,159.0,4352.0,0.0,232.0,4439.0,0.0,177.0,4599.0,0.0,154.0,4637.0,0.0,165.0,4305.0,0.0,184.0,4400.0,0.0
256,16700.0,2.0,1.0,1.0,31.0,0.0,68.0,1819.0,0.0,56.0,1849.0,0.0,32.0,1249.0,0.0,34.0,911.0,0.0,0.0,904.0,0.0,324.0,887.0,0.0
257,3200.0,1.0,3.0,1.0,40.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,248.0,0.0,-1.0,40.0,280.0,0.0
258,1900.0,2.0,1.0,2.0,30.0,1.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,1.0
259,4500.0,1.0,2.0,2.0,39.0,0.0,160.0,3837.0,0.0,160.0,3933.0,0.0,140.0,4030.0,0.0,100.0,4100.0,0.0,92.0,3205.0,0.0,82.0,2776.0,0.0
260,18400.0,2.0,1.0,1.0,55.0,-1.0,380.0,305.0,-1.0,741.0,379.0,-1.0,3235.0,740.0,-1.0,1815.0,3235.0,-1.0,2272.0,1815.0,-1.0,702.0,2272.0,0.0
