Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
2100,1,2,2,24,0,79,1996,0,62,1974,0,48,1393,0,29,1145,0,1758,1165,-1,40,1174,0
2000,2,2,2,24,-1,0,24,-1,0,0,-2,2056,0,-1,453,2056,-1,40,453,0,40,486,0
1200,1,1,2,26,-1,0,728,2,52,705,0,120,745,0,0,853,3,40,828,2,40,848,1
13200,1,2,1,36,0,320,7197,0,240,7118,0,224,7010,0,240,6142,0,240,6283,0,240,6341,1
3100,2,2,1,26,2,116,2548,0,121,2598,0,228,2653,0,0,2812,2,108,2743,0,112,2801,1
8900,1,3,1,39,2,320,7032,2,320,7176,2,280,7322,2,280,7422,2,280,7519,2,0,7673,1
6100,1,1,1,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
3300,1,2,1,56,0,102,2458,0,88,2472,0,53,2492,0,89,1172,0,22,1048,0,14,706,1
5300,2,2,2,25,-1,63,41,-1,40,63,-1,31,31,-1,31,31,-1,31,31,-1,487,31,1
9300,2,2,1,39,0,152,226,-1,120,152,0,200,268,0,194,415,-1,120,194,0,120,232,1
10100,2,1,2,34,-2,0,26,-2,11,26,-2,0,11,-2,0,0,-2,0,0,-2,0,0,0
4000,2,1,2,29,2,120,2289,2,60,2347,2,60,2346,2,224,2344,2,124,2503,2,80,2581,1
15900,2,1,1,42,-1,238,255,-1,176,197,-1,50,175,-1,6738,50,-1,132,6705,-1,447,131,0
3700,1,1,2,25,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
14500,2,2,1,62,2,555,14127,0,466,14151,0,492,12140,0,379,10405,0,386,10529,0,392,10738,1
1300,1,3,2,30,0,60,239,0,52,295,0,46,342,0,14,382,0,20,390,0,15,403,0
9500,1,3,1,44,0,340,7658,0,332,7742,0,280,7612,0,280,7471,0,280,7218,0,260,7149,0
26500,2,2,2,35,0,536,19829,0,485,15610,0,480,13974,0,480,13263,0,460,13184,0,481,12903,0
800,1,2,1,49,1,0,698,4,0,676,3,60,653,2,0,691,3,0,669,2,120,652,1
6900,2,2,2,30,-1,44,118,0,76,154,0,0,226,2,12,219,0,20,223,0,4,236,1
2300,2,2,2,33,1,2422,0,-1,45,2422,0,0,2253,0,0,0,-2,23,0,-1,49,23,0
10000,1,2,1,48,0,360,9529,0,200,7286,0,0,4871,0,0,-13,-2,88,-20,-1,0,62,0
3200,1,1,1,34,0,87,2404,0,60,2071,0,44,2003,0,50,1884,0,256,1643,-2,273,256,0
4500,2,2,1,34,2,160,3501,0,404,3016,0,84,3305,0,120,2301,0,120,2372,0,120,2433,1
4800,2,1,2,28,-1,17,17,-1,17,17,-1,0,17,-1,33,0,-1,17,33,-1,17,17,1
4500,2,2,2,38,0,220,4461,0,236,4415,0,220,4519,0,200,4336,0,200,4287,0,172,4292,0
5100,2,1,1,53,0,200,5048,0,238,5123,0,65,5261,0,65,1858,0,66,1799,0,70,1823,0
800,1,2,2,27,1,5,0,-1,408,5,-1,22,403,0,24,406,0,40,416,0,0,0,0
4100,2,2,2,29,0,78,2028,0,102,2073,0,61,2137,0,51,1297,0,400,1327,0,400,1702,0
8100,2,2,1,34,0,80,955,0,80,1007,0,57,1058,0,96,1097,0,120,1176,0,240,1278,0
3100,2,2,2,24,2,82,1826,0,80,1810,0,280,1348,0,59,1604,0,100,1638,0,123,1664,1
2000,2,2,2,42,0,60,1722,0,60,1749,0,72,1080,0,20,1133,0,20,322,0,20,337,0
2100,2,2,2,43,0,126,644,0,100,758,2,0,834,3,0,809,2,28,785,0,29,795,1
6700,2,2,2,29,0,84,2056,0,84,1910,0,98,1821,0,48,1712,0,120,1521,0,80,1570,0
4800,2,2,1,24,0,63,2084,0,128,1720,0,48,1339,0,248,1143,0,0,963,0,12,112,0
2000,1,3,1,50,0,72,1824,0,60,496,0,0,314,0,97,127,-1,31,97,-1,0,31,0
900,2,1,2,25,-1,51,47,-1,0,51,-1,105,0,-1,24,105,-1,31,24,-1,56,0,1
9100,1,2,2,29,0,80,1275,0,80,1264,0,160,1296,0,80,1366,0,80,1395,0,60,1423,0
1700,2,2,2,35,-1,91,74,-1,167,79,-1,0,167,2,79,79,-1,79,79,-1,71,79,0
18800,2,2,2,32,0,12000,19657,0,637,19546,0,476,19415,0,4800,14438,0,255,13544,0,10000,4949,1
9100,2,1,2,29,0,186,4279,0,0,4106,0,1235,0,-1,80,1235,0,80,1293,0,80,1219,0
11100,2,2,1,46,2,1434,380,-1,59,1434,0,48,1475,0,72,3001,0,605,1532,0,0,1095,1
3500,1,1,2,24,0,100,2448,0,46,2293,0,320,228,0,12,518,0,12,366,0,14,373,0
14400,1,2,1,32,0,138,1992,0,122,2096,0,125,2118,0,41,1785,0,24,876,0,21,648,0
800,2,3,1,42,0,64,598,0,68,1280,0,60,686,0,40,719,0,40,741,0,71,610,0
3300,1,2,2,25,2,160,345,0,120,498,0,40,608,0,80,626,0,80,696,0,113,764,0
1200,2,2,1,23,2,69,1221,2,0,1143,2,49,569,0,40,568,0,40,282,0,0,319,1
9900,1,1,2,30,-1,82,21,-1,46,82,-1,143,46,-1,23,143,-1,56,23,-1,66,56,0
14500,1,1,1,48,-1,16,42,-1,16,16,-1,30,16,-1,37,30,-1,6,37,0,22,22,1
7100,2,2,2,27,0,131,3554,0,257,3589,0,547,3747,0,153,4131,0,322,4180,0,140,4393,1
5900,2,2,1,47,0,1201,9303,0,1004,10390,0,3200,9665,0,4800,5590,0,3800,5788,0,1200,4968,0
8100,2,1,1,55,0,60,624,0,80,674,0,40,742,0,40,770,0,60,797,0,120,844,0
1100,2,1,2,21,0,240,408,0,10,550,0,1000,-8,-1,80,966,0,40,1018,0,44,1004,0
14500,2,1,2,37,-1,568,59,-1,705,539,-1,710,703,-1,1008,694,0,400,1508,0,9,900,0
900,1,3,2,27,-1,40,141,2,40,172,2,0,203,2,80,194,0,120,270,0,80,385,1
10400,1,1,1,32,-1,12,45,-1,23,12,-1,0,23,0,0,12,0,5212,0,-1,26,12,1
3700,2,2,2,24,0,360,3473,0,0,3761,2,164,3539,0,120,3513,0,160,3538,0,180,3648,0
3500,2,1,2,25,0,128,3354,0,140,3244,0,120,3323,0,104,2408,0,104,2449,0,120,2505,0
5600,1,2,2,36,1,80,1783,2,64,1823,2,80,1845,2,80,1882,2,72,1926,2,0,1960,1
4700,2,3,2,24,0,160,4265,0,201,4236,0,160,4314,0,128,4131,0,125,4054,0,160,3517,1
1200,1,2,2,25,1,0,1090,2,112,1062,2,0,1144,2,42,1113,0,92,1137,0,0,1210,1
1200,1,1,2,39,2,160,2788,0,200,2876,0,320,2505,0,58,2296,0,1600,1849,0,400,2930,0
7200,2,3,1,41,1,104,0,-1,20,104,-1,20,20,-1,73,20,-1,400,73,-1,15,453,1
3900,1,2,1,32,2,124,2656,0,124,2713,0,108,2768,0,104,2806,0,106,2859,0,112,2917,1
11100,1,3,1,40,2,400,7129,0,360,7394,0,320,7536,0,270,7652,0,279,7561,0,304,7681,1
2100,1,3,2,23,0,96,1832,0,45,1868,0,20,611,0,20,308,0,16,317,0,20,322,0
4800,2,2,2,61,2,0,3287,2,316,3211,2,132,3437,2,132,3476,2,0,3516,2,126,3455,1
900,2,2,2,40,2,0,731,2,64,708,0,27,760,0,124,763,0,0,875,3,0,849,1
700,2,3,1,54,2,61,722,0,64,574,0,64,617,0,60,658,0,28,695,0,116,706,1
1900,1,2,2,24,0,0,754,0,465,15,-1,110,460,-1,280,110,-1,481,280,-1,75,481,0
2100,2,1,2,21,2,40,1784,2,120,1783,2,80,1863,2,80,1900,2,80,1937,2,0,1980,1
3300,1,2,1,54,0,201,4215,0,108,4348,0,87,4339,0,15,3765,0,1625,752,-1,1012,1625,1
5700,1,2,2,43,0,400,5796,0,400,5753,0,200,5672,0,240,1046,0,3040,295,0,120,3247,1
800,2,2,1,37,0,56,799,0,80,783,0,60,768,0,40,548,0,40,459,0,80,425,0
3100,2,2,2,22,0,120,2730,0,140,2753,0,120,2847,0,100,2760,0,104,2815,0,120,2874,0
11300,2,1,1,45,-1,0,80,2,0,52,2,17,0,-1,0,17,0,22,17,0,52,-22,0
400,2,2,2,21,1,0,357,2,72,345,2,0,411,2,20,389,0,24,388,0,20,389,0
1200,2,3,1,47,1,40,520,2,36,540,2,40,556,2,48,575,0,48,613,0,48,652,0
11900,2,1,2,29,-1,1,138,-1,14,1,-1,1003,14,-1,0,1001,-1,0,0,-2,0,0,0
14300,2,2,2,35,-1,13,13,-1,202,13,-1,13,202,-1,0,13,-1,13,0,-1,8,13,1
4500,2,1,2,27,0,500,4518,0,0,9004,2,176,8872,0,169,4478,0,173,4465,0,182,4469,0
7200,2,3,2,26,0,118,2868,0,88,2649,0,80,2290,0,200,2149,0,80,1849,0,92,1588,1
7200,2,1,2,25,1,0,236,2,124,193,2,0,151,2,61,124,0,0,109,0,14,73,1
900,2,1,2,22,2,140,389,2,8,510,2,40,498,2,20,518,2,0,524,2,40,510,1
6900,1,2,2,24,0,324,4349,0,805,2785,0,4003,2261,0,2005,4543,0,259,5537,0,11132,4058,0
1900,2,2,1,39,0,40,130,0,0,167,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
1100,2,2,2,24,0,52,422,0,80,467,0,44,539,2,40,562,0,108,580,0,20,678,1
2100,1,2,1,28,2,120,1697,0,80,1761,0,80,1759,0,80,1260,0,120,661,0,40,769,1
9600,2,2,2,37,0,400,11204,0,600,11244,0,360,11442,0,400,14788,0,344,9728,0,340,9740,0
5100,2,1,2,25,1,0,103,2,240,94,-1,110,239,-1,146,110,-1,69,146,-1,292,69,1
400,2,2,1,20,-1,16,16,-1,366,16,-1,28,366,0,11,375,0,40,326,0,32,302,0
5700,1,2,2,34,0,280,11167,0,80,10379,0,80,1001,0,80,865,0,80,735,0,80,606,0
700,1,1,2,27,1,0,627,2,124,605,2,0,719,2,80,1251,0,40,456,0,80,332,0
7300,2,2,2,30,0,87,2527,0,80,2571,0,88,2204,0,90,2256,0,84,2303,0,93,2343,0
3100,1,3,2,48,0,140,3200,0,140,3217,0,48,3203,0,48,1177,0,44,1168,0,41,1147,0
1100,1,2,2,26,-1,16,16,-1,31,16,-1,0,31,0,0,31,0,0,0,-2,0,0,1
8700,2,2,2,43,0,80,1281,0,80,1162,0,200,925,0,40,814,0,40,298,0,120,195,1
6300,2,1,1,27,1,0,181,3,0,171,2,0,47,0,0,31,0,0,31,0,0,0,1
3600,1,2,1,59,0,204,3433,0,88,3560,0,88,2031,0,78,2037,0,88,1949,0,80,1990,0
7200,1,2,1,44,-1,59,1107,0,80,1137,0,44,1186,0,48,1199,0,60,1217,0,60,1245,1
8100,1,1,2,53,0,221,4628,0,215,4543,0,154,4392,0,144,4183,0,136,4022,0,132,3860,0
2100,1,2,2,43,2,148,1906,0,148,2009,0,0,2020,2,43,1287,0,60,1181,0,45,1192,1
16100,2,1,2,27,-2,0,0,-2,0,0,-2,0,0,-2,721,0,-2,148,721,-2,0,0,1
2300,1,3,1,30,2,41,1415,0,0,1413,0,0,0,-2,0,0,-2,0,0,-2,0,0,1
800,1,2,2,45,0,60,766,0,71,800,0,50,751,-1,16,50,-1,16,16,-1,16,16,0
6100,2,2,2,26,2,173,2539,2,0,2670,2,230,30,-1,33,229,-1,93,32,-1,65,93,1
6000,1,1,2,28,0,100,698,0,120,774,0,120,880,0,120,985,0,140,1088,0,200,1209,0
1300,2,1,1,30,0,72,1220,0,76,1227,0,71,1238,0,60,1243,0,44,1239,0,100,1225,0
1200,1,2,2,25,0,55,866,0,61,906,0,95,952,0,0,1027,2,0,995,2,0,0,0
3100,1,3,1,41,0,203,9262,0,492,8933,-1,0,8256,-1,50,0,-1,1410,50,-1,46,1344,0
13600,1,1,1,42,-1,97,25,-1,24,97,-1,48,24,-1,1009,48,-1,235,1009,-1,95,235,1
400,1,2,2,39,2,0,42,2,0,42,3,0,42,3,0,42,3,0,42,3,0,42,1
14400,1,1,2,36,0,44,417,0,3279,408,0,130,3431,0,75,3277,0,121,3013,0,83,1905,0
8000,2,3,1,45,1,0,4777,2,200,4641,0,200,4783,0,280,4942,0,200,5179,0,200,5330,1
14100,2,2,1,40,0,960,2514,0,240,3197,0,200,3042,0,120,2606,0,240,2279,0,200,2202,0
8700,2,2,1,37,2,328,7829,2,0,7899,2,280,7566,0,280,7501,0,288,7514,0,948,7461,1
9100,2,1,2,35,0,360,7261,0,400,7506,0,480,7730,0,285,8026,0,304,8124,0,324,8303,0
14500,1,1,1,35,1,0,-5,-2,0,-5,-2,0,-5,-2,1030,-5,-1,0,1025,-1,0,-16,1
800,1,3,2,59,2,120,654,2,0,763,2,92,739,2,0,813,4,0,785,3,0,772,1
7100,1,2,1,34,-1,44,44,-1,44,44,-1,44,44,-1,0,44,-1,44,0,-1,0,44,0
1500,1,1,2,25,2,80,1458,0,156,1502,0,60,1621,2,0,1641,2,64,1564,0,64,1558,1
9500,2,2,2,30,0,6014,703,0,168,6369,0,53,6014,0,99,2490,0,0,0,-2,0,0,0
2100,1,2,1,37,0,80,944,0,72,997,0,0,1031,0,0,0,-2,0,0,-2,0,0,0
2500,2,2,2,25,1,38,0,-1,0,38,3,0,38,2,0,25,0,13,13,-1,31,13,1
1300,2,1,2,54,-1,51,1161,0,281,681,0,281,281,-2,281,281,-2,281,281,-2,281,281,0
8400,2,3,1,57,0,322,8681,0,360,8177,0,240,8175,0,220,5863,0,233,5781,0,220,5918,1
700,1,2,1,48,0,120,593,0,120,664,0,200,766,0,200,580,0,120,514,0,20,340,1
2300,1,2,2,51,0,58,1092,0,61,1116,0,56,1143,0,39,1162,0,40,1170,0,38,1178,0
4300,1,2,1,48,0,123,1798,0,71,1893,0,180,1880,0,0,2030,2,77,1965,0,64,1981,1
1900,2,1,2,28,2,93,1815,0,65,1873,0,20,404,0,20,347,0,40,345,0,40,279,1
10300,2,1,1,32,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,46,0,-2,0,46,1
7900,1,2,1,41,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,1
5200,1,1,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
2700,1,3,1,47,0,57,974,0,70,1014,0,120,1068,0,0,1157,2,100,1127,2,0,1202,0
2400,2,3,2,27,0,80,1573,0,80,1627,0,100,1680,0,68,1752,0,80,1779,0,68,1830,0
7500,2,1,1,29,0,600,7068,0,120,7548,2,164,7376,0,128,3635,0,131,3604,0,130,3612,1
13600,2,1,1,27,0,0,12306,0,0,0,-2,20,0,-1,20,20,-1,61,20,-1,130,61,0
3600,1,3,1,41,0,160,3750,0,105,3654,0,100,3545,0,60,2275,0,56,1868,0,56,1891,1
3300,1,1,2,26,0,104,2257,0,160,2034,0,120,1906,0,140,1414,0,140,1316,0,92,910,0
4000,1,2,1,49,0,201,3822,0,118,3956,0,731,3247,0,630,1928,0,17,1628,0,23,724,0
2100,1,2,2,25,0,0,1380,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,1,1,1,36,0,100,94,0,0,192,2,60,183,2,0,234,2,40,224,0,40,254,1
1300,1,3,1,41,1,0,900,3,0,874,2,106,848,2,0,940,2,81,913,2,41,973,1
6000,2,2,2,27,0,156,4129,0,218,4218,0,160,4366,0,169,4394,0,173,4493,0,200,4585,0
16100,2,2,2,34,-1,0,76,2,13,38,-1,197,13,-1,329,197,-1,0,329,2,68,133,0
12000,2,2,2,40,-2,0,41,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
10500,1,2,1,36,0,248,7448,0,228,7045,0,96,5215,0,96,2721,0,124,2741,0,144,2790,1
4100,1,1,1,61,0,154,4070,0,157,4072,0,159,4075,0,155,4069,0,150,3924,0,155,3981,1
2000,1,3,1,24,0,84,1723,0,130,1779,0,48,1866,0,40,1726,0,0,760,0,665,-13,1
3900,2,3,1,49,2,188,4701,2,0,4421,2,120,3989,2,4120,3999,-1,100,2840,0,120,2669,1
10700,2,1,1,62,-1,33,33,-1,33,33,-1,33,33,-1,79,33,-1,0,79,2,33,39,1
4800,2,1,2,33,0,157,4214,0,384,4304,0,0,4615,2,380,4481,2,164,4788,2,0,4866,1
2000,1,2,1,43,1,0,1977,2,83,1934,0,55,1966,0,28,1978,0,28,837,0,28,802,1
9700,2,2,2,28,-2,0,176,-2,45,0,-1,0,45,2,40,45,0,20,79,0,40,82,1
3900,1,3,2,44,0,168,3605,0,156,3662,0,154,3707,0,80,3765,0,80,2149,0,80,2195,1
13100,2,2,1,24,0,7954,4722,-1,1000,7905,0,360,1027,0,240,378,0,600,256,0,240,632,0
1300,2,2,1,31,4,0,1243,3,0,1182,2,80,1051,0,80,999,0,0,953,2,48,834,1
2800,2,2,1,28,1,0,368,3,0,356,2,16,344,0,40,355,0,0,390,2,28,348,1
4800,1,3,1,40,0,200,3527,0,170,3670,0,240,3770,0,400,3553,0,121,3906,0,526,3175,0
11300,2,3,1,51,0,48,195,0,120,176,0,0,293,2,80,282,0,40,357,0,80,386,0
1900,1,1,2,34,2,61,549,0,80,559,0,40,316,0,40,184,0,56,222,0,24,219,1
4900,1,2,1,47,-1,10,99,-1,230,6,-1,46,114,0,0,116,0,70,46,-1,163,70,1
9500,1,2,1,32,2,416,5097,2,0,5438,2,180,5306,0,200,5413,0,200,5541,0,200,5665,1
11300,2,1,2,32,-2,54,112,-2,780,54,-2,407,780,-2,44,407,-2,1129,44,-2,0,1049,0
800,1,2,2,23,0,80,325,0,40,400,2,40,421,0,40,442,0,40,475,0,324,507,0
16000,1,2,1,43,0,135,119,-1,335,134,-1,43,335,0,5,310,0,122,199,-1,116,121,1
6000,1,1,2,27,2,0,6583,2,560,6420,2,402,6816,2,0,7042,2,205,6475,0,181,5765,1
1900,2,2,2,24,0,120,176,0,0,149,0,170,0,-1,83,170,0,86,195,-1,0,86,0
700,1,2,2,23,2,24,650,2,40,651,2,88,669,2,0,733,2,80,709,2,0,778,0
1200,1,1,1,30,0,137,1136,0,0,1243,2,24,1201,0,24,1194,0,1,1186,0,0,63,1
6500,1,2,2,25,0,131,3042,0,120,2960,0,120,2930,0,120,2853,0,140,5660,0,100,2917,0
3300,1,1,1,41,1,80,1825,2,80,1863,2,80,1901,2,0,1935,2,160,1898,2,0,2020,0
900,1,3,2,45,0,60,720,0,56,723,0,50,740,0,26,761,0,80,761,0,19,699,0
2800,2,2,2,40,0,160,2904,0,1460,2901,0,92,2806,0,60,2071,0,80,1165,0,120,1171,1
2500,1,2,2,51,10,187,338,8,757,1935,0,619,690,10,303,1538,1,1,21,4,880,1574,1
5600,2,2,1,35,-1,120,2635,0,400,2552,0,260,2480,0,156,2541,0,268,2499,0,80,2487,0
9200,1,2,2,32,2,360,7583,2,252,7561,2,248,7501,2,20,7307,2,500,6992,2,0,7286,1
2300,2,1,2,27,-1,0,22,2,11,11,-1,11,11,-1,0,11,-1,61,0,-1,0,50,1
16100,2,3,2,36,-1,281,325,-1,422,281,-1,535,421,-1,442,532,-1,267,441,-1,274,267,0
4400,2,2,1,43,0,180,4165,0,80,4245,0,80,1831,0,200,1875,0,81,2037,0,32,1982,1
300,1,2,1,54,5,19,215,10,21,381,9,3,149,11,136,217,10,56,233,-1,152,384,1
7300,1,2,1,48,-1,59,59,-1,16,59,-1,16,16,-1,16,16,-1,31,16,-1,0,31,1
10500,2,2,1,42,1,0,0,-2,0,-17,-2,83,-50,-1,0,33,0,56,17,-1,0,56,0
1300,1,2,1,42,2,60,1180,0,75,1173,0,65,1229,0,36,1168,0,36,1129,0,36,1140,0
300,1,2,2,34,0,93,296,0,0,376,2,40,289,0,88,229,0,64,230,-1,155,64,1
13600,2,1,1,40,-1,3746,64,-1,1665,3746,-1,628,1661,-1,54,628,-1,272,54,-1,150,272,0
8200,2,1,2,98,2,255,1604,1,6223,7067,0,2046,5131,1,3510,4149,4,5082,5354,7,3133,4291,0
12000,1,2,2,38,1,62,0,-1,0,31,3,0,31,2,16,16,-1,16,16,-1,22,16,1
2000,1,2,2,28,3,100,1990,2,1,2043,2,80,1746,0,40,725,0,60,692,0,60,718,1
2700,2,3,1,53,0,90,2739,0,61,2586,0,57,2208,0,38,1049,0,40,1069,0,42,1092,0
1200,1,2,1,38,0,80,1180,0,60,1214,0,120,1151,0,120,1118,0,360,1052,0,80,1160,1
900,2,2,1,25,0,116,660,0,0,753,2,69,729,0,70,785,0,36,812,2,0,813,1
10500,2,1,2,28,0,320,9438,0,319,8896,0,272,8602,0,210,8512,0,210,7086,0,200,5757,0
2300,1,2,2,22,0,0,2192,0,88,-33,-1,0,48,0,0,32,0,1090,0,-1,40,1090,0
16100,2,1,1,35,0,459,9189,0,320,8909,0,182,6513,0,144,5257,0,142,5077,0,155,4900,0
2500,2,2,1,48,2,136,1071,2,80,1164,2,0,1201,2,60,1157,0,52,1174,0,140,1189,1
1100,1,2,2,30,1,0,1036,3,0,1008,2,225,981,2,0,1176,3,160,1145,2,60,1280,1
11100,2,1,1,40,0,292,8505,0,303,8299,0,297,8474,0,320,8386,0,306,8581,0,292,8541,0
13900,1,1,1,37,0,208,608,0,120,789,0,0,214,2,100,122,-1,0,97,2,200,89,0
5700,1,1,2,38,0,160,2967,0,140,2613,0,80,2143,0,100,1972,0,72,1755,0,80,1794,1
500,1,2,2,24,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,7,0,96,1
7900,2,3,1,48,-1,0,2098,2,240,2042,2,0,2248,2,200,2189,0,91,2346,0,120,2399,1
15900,1,1,2,27,0,3308,45,-1,78,3302,0,69,2713,0,68,2477,0,71,2475,0,76,2476,0
6500,2,1,2,30,0,80,165,-1,0,71,-1,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,2,2,2,25,0,103,895,0,180,983,0,72,1145,0,80,1198,0,360,1229,0,200,1568,0
9500,2,2,2,28,0,200,3683,0,360,3384,0,280,3604,0,202,3608,0,874,3593,0,221,3834,0
19300,1,3,1,57,0,212,4140,0,212,4212,0,160,4281,0,200,4242,0,160,4328,0,208,4388,0
3900,1,2,1,29,-1,84,48,-1,0,84,-1,0,0,-2,0,0,-2,0,0,-2,173,0,1
5500,1,1,2,45,0,204,5554,0,191,5656,0,240,5431,0,240,5450,0,240,5510,0,208,5544,1
2100,1,2,2,26,0,84,1921,0,49,1871,0,15,1680,0,80,766,0,800,114,0,26,802,1
300,2,2,2,22,2,56,397,0,72,346,0,52,390,0,32,342,-1,0,31,-1,76,0,1
7900,1,3,1,41,0,11,8211,0,148,5,-1,120,145,0,16,252,0,5,3,-2,3600,-3,0
4900,2,1,2,35,-1,102,111,-1,102,102,-1,103,102,-1,0,103,0,79,10,-1,40,79,1
28000,2,1,1,37,0,200,3970,0,400,4094,0,13,4385,0,81,13,-2,2468,81,-1,711,2468,0
4700,2,2,1,51,2,120,3279,0,160,3309,0,304,3416,0,144,3662,2,144,3710,2,144,3789,1
1300,2,4,2,73,2,15,18,4,768,1251,2,816,1092,2,523,541,6,233,1036,2,29,347,1
4400,1,3,2,25,0,80,407,0,80,479,0,120,327,0,120,436,0,120,540,0,80,649,0
2000,1,2,1,28,1,0,532,4,0,512,3,0,492,2,96,473,2,0,561,3,0,540,1
4000,2,2,2,27,0,140,3848,0,140,3876,0,152,3903,0,300,3942,0,0,4122,2,144,3832,1
7100,2,2,1,52,-2,21,0,-2,93,21,-2,71,93,-2,101,71,-2,7,100,-2,44,7,0
900,1,2,1,62,-1,105,343,-1,0,426,2,20,398,0,15,406,0,40,384,0,0,416,0
900,1,1,1,20,8,3,10,10,14,17,9,70,328,12,386,515,5,56,857,11,3,28,1
3200,1,1,2,32,1,101,2450,2,1,2486,2,80,2242,0,81,2033,0,200,2027,0,5,1894,0
5900,1,2,1,28,0,1206,1865,0,1604,2647,0,401,3243,0,203,3012,0,73,3091,0,192,2563,0
7100,2,2,2,32,0,186,4051,0,0,4106,0,39,0,-1,186,39,-1,40,186,-1,0,40,0
12500,2,2,1,29,0,69,1064,0,56,1086,0,48,1023,0,25,872,0,24,836,0,30,561,0
800,2,2,1,41,0,120,615,0,80,712,2,0,768,2,64,744,2,0,784,2,64,766,1
13100,2,2,1,32,-1,40,69,0,56,54,-1,56,55,-1,55,55,-1,55,55,-1,34,55,0
900,1,3,2,25,3,0,6,2,0,6,2,0,6,2,0,6,2,46,6,-1,0,46,1
2100,1,2,2,27,2,80,1420,2,72,1464,2,64,1501,2,0,1529,2,80,1492,0,64,1542,1
900,1,2,1,42,0,56,721,0,65,734,0,40,787,0,0,786,0,0,31,0,0,0,1
11500,2,2,2,42,0,400,11456,0,225,5638,0,400,4496,0,800,4538,0,400,4959,0,400,5269,0
7300,2,1,2,36,-2,2027,-1,-2,128,2027,-2,120,128,-2,491,120,-2,2241,491,-2,218,2241,0
5700,1,1,2,29,-1,40,70,-1,0,40,-1,18,0,-1,55,18,-1,36,55,-1,0,36,0
10400,2,2,1,31,0,160,6045,0,243,5389,0,400,5424,0,120,4836,0,1606,4101,0,59,1606,1
14300,1,2,2,32,0,920,1610,0,491,921,-1,1000,491,0,1000,1374,0,71,1471,-1,132,1,0
3300,2,2,1,38,2,88,609,2,60,676,2,0,713,2,60,690,2,0,739,2,64,721,1
11500,2,2,2,34,0,80,2339,0,80,1671,0,80,1624,0,80,1538,0,80,1498,0,80,1419,0
8300,1,2,2,40,0,200,4598,0,400,3537,0,0,3880,2,200,3781,0,160,3919,0,200,4015,1
2100,2,3,2,23,0,76,1867,0,73,1913,0,77,1951,0,52,1884,0,59,1577,0,47,1597,1
900,1,3,2,26,3,0,66,2,0,66,2,0,66,4,0,66,4,0,66,4,0,66,1
14400,1,1,2,28,-1,321,54,-1,0,320,-1,146,0,-1,0,146,0,44,83,-1,23,44,0
1900,2,2,2,37,1,6,1883,2,125,1609,2,0,983,2,40,600,0,17,536,0,23,295,1
1900,2,2,2,21,0,84,1984,0,80,2446,0,160,1259,0,120,611,0,60,721,0,40,729,0
1100,2,2,1,23,2,110,474,2,0,577,2,36,555,2,40,583,2,0,607,2,48,592,1
20000,2,1,2,28,1,147,686,-1,0,98,2,46,49,-1,45,46,-1,40,45,-1,0,84,0
9100,2,2,1,47,0,60,325,0,40,144,0,19,117,-1,19,19,-1,19,19,-1,67,19,0
6800,2,2,1,40,0,80,184,0,40,261,0,97,294,0,124,97,-2,106,115,-2,106,106,0
5900,2,3,2,39,2,124,4105,0,126,3433,0,100,3156,0,100,2835,0,120,2635,0,200,2712,1
700,1,3,1,40,0,40,792,0,16,796,-1,16,16,-1,0,16,-1,31,0,-1,0,31,1
16100,1,2,2,27,0,344,9497,0,320,9689,0,360,9859,0,328,10097,0,340,10300,0,340,10517,1
2300,1,2,1,47,0,880,2383,0,88,2671,0,100,2620,0,100,707,0,160,779,0,104,768,1
11100,2,2,1,51,0,120,2670,0,95,2718,0,2715,2716,0,97,2560,0,94,2562,0,93,2579,0
12700,2,1,2,27,1,26,0,-1,0,26,2,0,20,2,0,0,-2,0,0,-2,0,0,1
4100,1,1,2,30,1,75,4176,2,75,4069,0,201,4244,0,112,2188,2,112,2197,0,112,2086,0
10300,2,1,1,39,0,269,10262,0,265,7535,0,311,7471,0,400,7365,0,140,7598,0,137,3561,0
4100,2,2,1,31,1,0,-14,-2,0,-30,-2,0,-45,-2,92,-61,-1,0,31,-1,0,0,0
